name,category,serving_size_g,calories,sodium_mg,sugar_g,carbs_g,protein_g,fat_g,sample_count,source_dataset,method,serving_basis
아마란스,곡류,,381.0,0.0,1.71,67.59,16.47,5.78,2,원재료성식품,분석,
아마씨,견과 및 종실류,,540.0,70.0,0.9,30.4,21.8,43.3,1,원재료성식품,수집,
아마씨유,유지류,,884.0,0.0,0.0,0.0,0.11,99.98,1,원재료성식품,수집,
아몬드,견과 및 종실류,,581.0,6.0,6.82,20.09,23.44,49.96,2,원재료성식품,분석,
아몬드유,유지류,,884.0,0.0,0.0,0.0,0.0,100.0,1,원재료성식품,수집,
아보카도,과일류,,160.0,7.0,0.66,8.53,2.0,14.66,1,원재료성식품,수집,
아보카도오일,식용유지류,5.0,900.0,0.0,0.0,0.0,0.0,100.0,85,가공식품,수집,표시기준 1회 섭취참고량
아보카도유,유지류,,917.0,13.0,0.0,0.48,0.0,99.52,1,원재료성식품,분석,
아세로라,과일류,,36.0,7.0,,9.0,0.7,0.1,1,원재료성식품,수집,
아스파라거스,채소류,,17.0,3.0,1.35,2.53,2.02,0.34,3,원재료성식품,분석,
아욱,채소류,,37.0,37.0,0.0,7.64,3.08,0.31,2,원재료성식품,분석,
아욱 된장국,국 및 탕류,230.0,16.0,252.0,0.42,2.45,1.2,0.33,5,음식,산출,산업체 급식
아위버섯,버섯류,,26.0,6.0,0.59,8.56,3.53,0.4,2,원재료성식품,분석,
아이비카,채소류,,260.0,,,43.7,27.7,4.4,1,원재료성식품,분석,
아이스 카페라떼,음료 및 차류,355.0,46.0,17.0,5.14,6.73,1.4,1.5,3,음식,산출,외식 레시피
아이스 카페모카,음료 및 차류,355.0,89.0,28.0,6.79,10.21,1.8,4.6,4,음식,산출,외식 레시피
아이스밀크,빙과류,56.0,237.5,69.6,25.79,35.71,3.96,8.34,1309,가공식품,수집,표시기준 1회 섭취참고량
아이스크림,유제품류 및 빙과류,,196.0,69.0,19.13,27.83,3.48,7.83,465,음식,수집,
아이스티,음료 및 차류,,31.0,2.0,7.37,7.54,0.01,0.11,109,음식,수집,
아주까리,채소류,,82.0,7.0,,17.8,5.8,0.5,2,원재료성식품,분석,
아티초크,채소류,,47.0,94.0,0.99,10.51,3.27,0.15,4,원재료성식품,수집,
아피오스감자,감자 및 전분류,,175.0,31.0,,38.2,6.1,0.5,1,원재료성식품,분석,
알로에,채소류,,3.0,13.0,,0.7,0.1,,1,원재료성식품,분석,
알밥,밥류,330.0,124.0,1032.0,2.63,10.21,9.82,4.88,6,음식,분석,가정식 분석
알탕,찌개 및 전골류,520.0,39.0,250.0,0.0,1.74,6.37,0.74,3,음식,분석,가정식 분석
알팔파,채소류,,21.0,5.0,0.34,3.14,3.53,0.2,1,원재료성식품,분석,
알함유가공품,알가공품류,50.0,162.0,356.0,0.67,9.79,10.62,8.92,92,가공식품,수집,표시기준 1회 섭취참고량
앙금빵,빵 및 과자류,70.0,298.0,70.0,35.0,65.0,6.67,1.33,15,음식,수집,표시기준 1회 섭취참고량
애느타리버섯,버섯류,,16.0,7.0,,3.5,4.2,0.1,1,원재료성식품,분석,
애플수박,과일류,,40.0,0.0,6.23,8.39,0.94,0.81,1,원재료성식품,분석,
애호박,채소류,,22.0,0.0,2.43,5.14,1.07,0.09,4,원재료성식품,분석,
애호박 감자된장국,국 및 탕류,320.0,23.0,186.0,0.67,3.35,1.9,0.3,3,음식,산출,산업체 급식
애호박 된장국,국 및 탕류,320.0,23.0,283.0,0.97,3.18,2.0,0.48,1,음식,산출,산업체 급식
애호박 볶음,볶음류,,64.0,204.0,1.78,4.25,1.1,4.95,1,음식,산출,
애호박나물,나물·숙채류,50.0,37.0,162.0,2.64,5.51,1.3,1.44,3,음식,산출,산업체 급식
애호박볶음,볶음류,50.0,59.0,447.0,0.42,5.3,1.32,3.62,1,음식,분석,가정식 분석
애호박부침개,전·적 및 부침류,119.7,159.0,429.0,1.2,19.42,4.6,6.56,4,음식,산출,산업체 급식
애호박전,전·적 및 부침류,150.0,122.0,224.0,2.32,6.73,4.35,8.62,5,음식,분석,가정식 분석
애호박죽,죽 및 스프류,250.0,77.0,57.0,0.43,15.0,1.4,0.96,1,음식,산출,표시기준 1회 섭취참고량
애호박찌개,찌개 및 전골류,305.0,38.0,210.0,0.83,3.87,3.7,0.95,4,음식,산출,산업체 급식
애호박찜,찜류,128.7,181.0,161.0,1.81,21.18,9.5,6.48,4,음식,분석,산업체 급식
액상음료,음료류,200.0,50.0,15.0,8.0,12.0,0.1,0.0,6679,가공식품,수집,표시기준 1회 섭취참고량
액상차,음료류,,64.0,5.0,12.6,15.7,0.19,0.0,5515,가공식품,수집,
액상커피,음료 및 차류,,17.0,0.0,1.68,3.98,0.18,0.0,3,음식,분석,
앨퉁이,어패류 및 기타 수산물,,166.0,,,0.17,19.4,8.9,2,원재료성식품,분석,
앵두,과일류,,61.0,10.0,,15.2,1.1,0.3,1,원재료성식품,분석,
야채빵,빵 및 과자류,70.0,361.0,414.0,8.59,,10.1,,9,음식,수집,표시기준 1회 섭취참고량
야콘,감자 및 전분류,,52.0,0.0,0.5,12.4,0.6,0.3,2,원재료성식품,수집,
야콘차,차류,,98.0,33.0,,24.0,0.6,0.0,1,원재료성식품,분석,
약과,빵 및 과자류,30.0,399.0,57.0,16.89,84.89,4.2,4.75,2,음식,분석,표시기준 1회 섭취참고량
약식,빵 및 과자류,100.0,220.0,233.0,10.21,45.43,4.44,2.32,2,음식,분석,표시기준 1회 섭취참고량
양갱,과자류·빵류 또는 떡류,50.0,290.0,35.0,36.0,70.0,3.0,0.0,473,가공식품,수집,표시기준 1회 섭취참고량
양고기,육류,,205.0,37.0,,0.1,18.8,15.3,1,원재료성식품,수집,
양념 도토리묵,생채·무침류,116.9,55.0,363.0,0.15,9.91,1.1,1.27,1,음식,산출,외식 레시피
양념 돼지고기튀김,튀김류,192.5,189.0,347.0,2.19,13.89,12.9,8.58,2,음식,산출,산업체 급식
양념 바지락젓,젓갈류,12.5,50.0,1.0,0.81,2.07,5.8,1.97,1,음식,산출,외식 레시피
양념 새우젓,젓갈류,15.0,67.0,5863.0,1.5,6.78,7.3,1.5,1,음식,산출,외식 레시피
양념 오징어젓,젓갈류,69.1,66.0,2013.0,1.43,5.27,8.2,1.33,3,음식,산출,산업체 급식
양념두부,볶음류,,68.0,105.0,0.09,2.99,6.2,3.39,1,음식,산출,
양념육,식육가공품 및 포장육,100.0,191.0,330.0,3.0,8.0,15.0,11.0,9634,가공식품,수집,표시기준 1회 섭취참고량
양념채김치,김치류,190.3,53.0,1065.0,3.61,7.5,3.3,1.55,1,음식,산출,외식 레시피
양념초장,"장류, 양념류",,134.0,4784.0,1.39,21.8,10.4,1.03,2,음식,산출,
양미리,어패류 및 기타 수산물,,123.0,,0.0,0.0,21.5,3.4,2,원재료성식품,분석,
양미리조림,조림류,123.2,65.0,711.0,2.2,9.09,5.76,0.66,3,음식,분석,산업체 급식
양배추,채소류,,29.0,9.0,4.4,6.98,1.36,0.12,8,원재료성식품,분석,
양배추 겉절이,생채·무침류,114.6,46.0,434.0,3.89,7.87,2.0,1.38,4,음식,산출,산업체 급식
양배추 된장국,국 및 탕류,250.0,34.0,313.0,1.61,3.93,2.9,0.89,1,음식,산출,표시기준 1회 섭취참고량
양배추 사과 샐러드,생채·무침류,104.4,136.0,73.0,7.29,10.14,0.8,10.74,3,음식,산출,산업체 급식
양배추 샐러드,생채·무침류,122.2,99.0,145.0,2.2,4.32,0.9,8.95,2,음식,산출,산업체 급식
양배추 초나물,나물·숙채류,113.3,65.0,175.0,5.61,9.45,2.0,2.75,2,음식,산출,산업체 급식
양배추김치,김치류,40.0,39.0,2099.0,4.0,8.29,2.2,0.39,1,음식,산출,표시기준 1회 섭취참고량
양배추나물,나물·숙채류,,71.0,799.0,4.42,8.69,2.2,3.76,2,음식,산출,
양배추부추무침,생채·무침류,90.6,41.0,374.0,4.11,8.01,2.2,0.6,4,음식,산출,산업체 급식
양배추오이  샐러드,생채·무침류,,188.0,120.0,4.28,8.2,1.8,17.09,2,음식,산출,
양상추 샐러드,생채·무침류,85.0,79.0,136.0,3.0,4.72,1.7,6.14,4,음식,산출,산업체 급식
양송이 덮밥,밥류,572.0,93.0,46.0,1.27,19.64,1.9,0.65,2,음식,산출,외식 레시피
양송이버섯,버섯류,,15.0,5.0,0.77,3.89,3.12,0.23,7,원재료성식품,분석,
양송이버섯볶음,볶음류,117.5,104.0,215.0,2.76,5.17,4.5,7.58,4,음식,산출,산업체 급식
양장피,생채·무침류,220.0,133.0,496.0,0.44,10.95,7.3,6.63,3,음식,분석,가정식 분석
양지국물,육류,,4.0,26.0,,0.0,1.0,0.0,1,원재료성식품,분석,
양태구이,구이류,,107.0,672.0,0.0,0.1,14.0,5.11,1,음식,산출,
양태류,어패류 및 기타 수산물,,77.0,,0.3,0.3,16.9,0.5,5,원재료성식품,분석,
양파,채소류,,29.0,2.0,4.71,6.52,0.96,0.17,10,원재료성식품,분석,
양파 소고기전,전·적 및 부침류,82.0,155.0,435.0,3.51,8.88,5.0,10.63,1,음식,산출,외식 레시피
양파링튀김,튀김류,,411.0,776.0,5.43,43.58,3.86,25.23,1,음식,수집,
양파볶음,볶음류,80.0,56.0,274.0,9.15,9.51,0.99,1.54,3,음식,분석,가정식 분석
양파장아찌,장아찌·절임류,15.0,63.0,6050.0,15.42,16.05,0.6,0.03,1,음식,산출,표시기준 1회 섭취참고량
양하,채소류,,13.0,1.0,,2.8,0.6,0.1,1,원재료성식품,분석,
어린양 부산물,육류,,139.0,70.0,,1.78,20.38,5.02,2,원재료성식품,수집,
어린양고기,육류,,276.0,66.0,0.0,0.0,22.51,19.97,8,원재료성식품,수집,
어묵,수산가공식품류,30.0,151.0,670.0,3.41,19.4,10.43,3.51,2793,가공식품,수집,표시기준 1회 섭취참고량
어묵 감자볶음,볶음류,79.7,209.0,559.0,4.37,23.61,8.2,9.07,3,음식,산출,산업체 급식
어묵 매운탕,찌개 및 전골류,282.2,40.0,235.0,1.57,5.86,2.8,0.84,4,음식,산출,산업체 급식
어묵 오이무침,생채·무침류,105.7,126.0,532.0,5.51,18.17,7.7,3.07,3,음식,산출,산업체 급식
어묵 우동,면 및 만두류,630.0,61.0,173.0,0.22,11.21,1.8,0.8,4,음식,산출,산업체 급식
어묵국,국 및 탕류,210.0,32.0,250.0,0.78,4.16,2.2,0.78,4,음식,산출,산업체 급식
어묵국(어묵탕),국 및 탕류,350.0,69.0,406.0,3.02,11.01,3.48,1.26,6,음식,분석,가정식 분석
어묵국물,국 및 탕류,300.0,7.0,234.0,0.14,1.05,0.5,0.13,1,음식,산출,외식 레시피
어묵볶음,볶음류,115.0,152.0,632.0,1.26,17.2,6.33,6.41,15,음식,분석,가정식 분석
어묵잡채,볶음류,237.6,126.0,421.0,2.2,9.87,6.5,6.53,4,음식,산출,산업체 급식
어묵전,전·적 및 부침류,63.8,214.0,710.0,1.79,22.1,9.9,8.96,2,음식,산출,외식 레시피
어묵조림,조림류,200.0,159.0,428.0,2.43,23.16,5.83,4.73,7,음식,분석,가정식 분석
어묵탕,국 및 탕류,460.0,30.0,255.0,0.72,3.92,2.1,0.73,8,음식,산출,산업체 급식
어묵튀김,튀김류,94.0,179.0,797.0,1.92,15.76,8.5,8.89,4,음식,산출,산업체 급식
어수리,채소류,,31.0,,,5.0,4.4,0.3,2,원재료성식품,분석,
어유,식용유지류,,270.0,0.0,0.0,0.0,0.0,30.0,7,가공식품,수집,
어육가공품,수산가공식품류,30.0,140.0,590.0,4.0,16.0,10.0,3.8,870,가공식품,수집,표시기준 1회 섭취참고량
어육소시지전,전·적 및 부침류,80.0,177.0,441.0,2.04,12.73,8.23,10.14,1,음식,산출,외식 레시피
어죽,죽 및 스프류,250.0,69.0,263.0,1.23,12.6,2.55,0.94,1,음식,분석,표시기준 1회 섭취참고량
어탕,국 및 탕류,250.0,57.0,323.0,0.0,1.21,8.47,2.06,1,음식,분석,표시기준 1회 섭취참고량
얼갈이 겉절이,생채·무침류,,22.0,224.0,1.99,4.12,1.3,0.43,1,음식,산출,
얼갈이 나물,나물·숙채류,,48.0,1483.0,0.68,4.0,1.9,3.05,2,음식,산출,
얼갈이 된장국,국 및 탕류,320.0,11.0,216.0,0.39,1.56,0.9,0.29,4,음식,산출,산업체 급식
얼갈이겉절이,생채·무침류,130.0,25.0,229.0,1.62,4.09,1.14,0.71,3,음식,산출,산업체 급식
얼갈이배추,채소류,,14.0,52.0,0.58,2.62,1.22,0.18,3,원재료성식품,분석,
얼갈이배추김치,김치류,80.0,63.0,246.0,0.38,10.94,1.59,1.45,2,음식,분석,가정식 분석
엄나무(개두릅),채소류,,41.0,1.0,0.36,5.2,6.94,0.67,2,원재료성식품,분석,
엉겅퀴,채소류,,267.0,7.0,,55.6,22.4,1.6,2,원재료성식품,분석,
에이드,음료 및 차류,,40.0,1.0,9.73,9.83,0.07,0.08,257,음식,수집,
엘더베리,과일류,,73.0,6.0,,18.4,0.66,0.5,1,원재료성식품,수집,
여주(고야),채소류,,22.0,0.0,0.36,4.48,1.28,0.36,1,원재료성식품,분석,
연근,채소류,,75.0,21.0,1.81,17.28,1.63,0.07,2,원재료성식품,분석,
연근전,전·적 및 부침류,161.0,82.0,14.0,0.57,10.31,1.9,3.53,2,음식,산출,산업체 급식
연근조림,조림류,50.0,174.0,661.0,2.78,29.42,2.68,5.1,6,음식,분석,가정식 분석
연근튀김,튀김류,120.4,156.0,389.0,0.94,16.27,3.1,8.36,3,음식,산출,산업체 급식
연두부찌개,찌개 및 전골류,257.8,42.0,291.0,0.95,2.59,4.8,1.48,1,음식,산출,외식 레시피
연두부찜,찜류,158.9,65.0,203.0,1.11,3.71,5.1,3.3,4,음식,산출,산업체 급식
연씨,견과 및 종실류,,81.0,2.0,0.5,14.9,5.9,0.5,1,원재료성식품,수집,
연어,수산가공식품류,,200.0,283.0,0.0,2.49,20.47,11.98,253,가공식품,수집,
연어구이,구이류,86.9,234.0,158.0,0.55,0.2,24.78,14.94,5,음식,분석,산업체 급식
연어기름,유지류,,902.0,0.0,,0.0,0.0,100.0,1,원재료성식품,수집,
연어롤,밥류,,170.0,404.0,2.82,24.77,6.19,5.13,1,음식,분석,
연어류,어패류 및 기타 수산물,,205.0,53.0,0.0,0.0,23.0,12.5,37,원재료성식품,수집,
연어튀김,튀김류,,149.0,971.0,0.01,9.66,13.1,5.71,1,음식,산출,
연유,유가공품류,,322.0,98.0,55.0,55.0,7.5,8.0,14,가공식품,수집,
연잎밥,밥류,210.0,207.0,178.0,,47.0,4.0,0.3,1,음식,분석,표시기준 1회 섭취참고량
연포탕,국 및 탕류,250.0,54.0,234.0,0.02,2.02,9.49,0.9,1,음식,분석,표시기준 1회 섭취참고량
열대비름(아마란스),채소류,,21.0,18.0,0.0,3.11,2.99,0.35,2,원재료성식품,분석,
열무,채소류,,14.0,73.0,0.38,2.18,1.86,0.22,2,원재료성식품,분석,
열무 겉절이,생채·무침류,,25.0,1129.0,1.74,4.78,1.6,0.26,1,음식,산출,
열무 된장국,국 및 탕류,320.0,20.0,338.0,0.48,2.09,2.1,0.51,3,음식,산출,산업체 급식
열무 비빔밥,밥류,600.0,84.0,112.0,0.61,16.86,2.5,0.51,2,음식,산출,산업체 급식
열무김치,김치류,40.0,36.0,583.0,0.68,5.87,2.39,0.38,1,음식,분석,표시기준 1회 섭취참고량
열무나물,나물·숙채류,90.0,82.0,460.0,0.6,4.76,3.91,5.3,9,음식,분석,가정식 분석
열무물김치,김치류,80.0,18.0,493.0,1.68,2.91,1.41,0.07,1,음식,분석,표시기준 1회 섭취참고량
열무얼갈이김치,김치류,40.0,35.0,680.0,0.91,5.22,2.15,0.66,1,음식,분석,표시기준 1회 섭취참고량
열쌍동가리,어패류 및 기타 수산물,,86.0,,0.1,0.1,18.3,0.9,1,원재료성식품,분석,
염교(락교),채소류,,93.0,840.0,18.72,21.79,0.52,1.0,2,원재료성식품,분석,
염소고기,육류,,181.0,70.0,0.0,0.0,19.88,10.31,3,원재료성식품,분석,
영·유아용 이유식,특수영양식품,,76.0,7.0,0.43,13.72,3.43,0.71,3762,가공식품,수집,
영아용 조제식,특수영양식품,,70.0,22.0,5.2,8.7,1.3,3.3,11,가공식품,수집,
영아자,채소류,,34.0,14.0,,7.7,2.5,0.1,3,원재료성식품,분석,
영양돌솥밥,밥류,350.0,184.0,6.0,0.63,36.06,3.43,2.87,5,음식,분석,가정식 분석
영지버섯,버섯류,,0.0,1.0,0.0,0.03,0.07,0.01,2,원재료성식품,분석,
오겹살구이,구이류,,408.0,76.0,0.72,2.72,20.18,35.14,1,음식,분석,
오곡밥,밥류,294.0,156.0,46.0,0.07,32.93,4.78,0.52,4,음식,분석,산업체 급식
오디,과일류,,56.0,1.0,,14.0,0.8,0.4,2,원재료성식품,분석,
오레가노,조미료류,,265.0,25.0,4.09,68.92,9.0,4.28,1,원재료성식품,수집,
오렌지,과일류,,47.0,2.0,9.21,11.81,0.92,0.16,4,원재료성식품,분석,
오렴자(카람볼라),과일류,,30.0,1.0,,7.5,0.7,0.1,1,원재료성식품,수집,
오리 간장불고기,구이류,180.0,98.0,313.0,2.93,6.16,12.6,2.41,1,음식,산출,산업체 급식
오리감자죽,죽 및 스프류,302.0,97.0,121.0,0.28,15.11,3.7,2.14,1,음식,산출,외식 레시피
오리고기,육류,,242.0,70.0,0.0,0.0,16.63,18.99,4,원재료성식품,분석,
오리고기구이,구이류,200.0,293.0,708.0,0.0,4.89,24.06,19.7,1,음식,분석,가정식 분석
오리고기로스,구이류,42.7,169.0,510.0,0.01,0.78,29.7,4.37,4,음식,산출,산업체 급식
오리백숙,찌개 및 전골류,300.0,112.0,161.0,0.25,0.5,10.59,7.5,3,음식,분석,가정식 분석
오리볶음,볶음류,420.0,171.0,254.0,2.65,7.3,10.47,11.27,1,음식,산출,외식 레시피
오리불고기,구이류,250.0,145.0,467.0,6.29,9.05,6.75,9.05,4,음식,분석,가정식 분석
오리알,난류,,183.0,108.0,0.0,2.41,13.39,12.4,6,원재료성식품,분석,
오리죽,죽 및 스프류,400.0,155.0,62.0,0.0,19.95,7.5,4.99,1,음식,분석,가정식 분석
오리탕,찌개 및 전골류,600.0,121.0,317.0,3.58,6.08,9.5,6.56,5,음식,분석,가정식 분석
오므라이스,밥류,400.0,173.0,433.0,3.19,20.54,6.5,7.23,6,음식,분석,가정식 분석
오믈렛,전·적 및 부침류,198.0,88.0,183.0,0.72,2.77,6.3,5.45,3,음식,산출,외식 레시피
오미자,과일류,,81.0,1.0,,12.8,2.1,3.3,2,원재료성식품,분석,
오미자차,음료 및 차류,,39.0,0.0,8.13,9.18,0.01,0.0,9,음식,수집,
오분자기,어패류 및 기타 수산물,,95.0,,4.6,4.6,13.3,2.1,1,원재료성식품,분석,
오븐스파게티,면 및 만두류,700.0,165.0,202.0,2.24,,6.46,,7,음식,수집,외식 레시피
오이,채소류,,14.0,3.0,1.38,3.05,1.22,0.02,4,원재료성식품,분석,
오이 도라지 생채,생채·무침류,130.0,41.0,220.0,3.71,8.78,1.3,0.52,4,음식,산출,산업체 급식
오이 물김치,김치류,80.0,51.0,2268.0,4.21,8.73,2.9,1.3,1,음식,산출,표시기준 1회 섭취참고량
오이 미역냉국,국 및 탕류,270.0,13.0,338.0,1.84,2.91,0.7,0.21,1,음식,산출,산업체 급식
오이고추 된장무침,생채·무침류,50.0,32.0,313.0,1.46,5.18,1.4,0.91,4,음식,산출,산업체 급식
오이김치,김치류,70.0,38.0,466.0,2.37,5.64,2.06,0.8,5,음식,분석,가정식 분석
오이나물,나물·숙채류,108.1,73.0,313.0,1.04,2.96,1.3,6.42,3,음식,산출,산업체 급식
오이냉국,국 및 탕류,160.0,19.0,328.0,3.48,3.92,0.5,0.09,5,음식,분석,산업체 급식
오이모듬무침,생채·무침류,,34.0,305.0,3.85,6.89,1.4,0.58,1,음식,산출,
오이무침,생채·무침류,108.2,36.0,241.0,3.51,6.7,1.2,0.97,8,음식,산출,산업체 급식
오이부추무침,생채·무침류,50.0,26.0,206.0,2.62,5.68,0.9,0.35,1,음식,산출,외식 레시피
오이생채,생채·무침류,50.0,51.0,498.0,4.81,6.56,1.61,2.08,20,음식,분석,가정식 분석
오이소박이,김치류,40.0,37.0,454.0,3.1,5.92,1.93,0.59,3,음식,분석,표시기준 1회 섭취참고량
오이장아찌,장아찌·절임류,50.0,14.0,740.0,1.04,2.54,0.36,0.28,3,음식,분석,가정식 분석
오이지,장아찌·절임류,50.0,29.0,2370.0,1.87,2.52,0.82,1.79,2,음식,분석,가정식 분석
오이지무침,생채·무침류,36.2,52.0,1615.0,2.78,4.21,0.96,3.51,6,음식,분석,외식 레시피
오징어 덮밥,밥류,804.1,91.0,137.0,1.76,14.49,5.1,1.33,5,음식,산출,산업체 급식
오징어국,국 및 탕류,500.0,18.0,257.0,0.24,0.73,2.22,0.73,5,음식,분석,가정식 분석
오징어류,어패류 및 기타 수산물,,93.0,296.0,0.19,0.21,19.2,1.7,64,원재료성식품,수집,
오징어무침,생채·무침류,240.0,62.0,162.0,5.54,7.6,5.85,0.93,10,음식,분석,가정식 분석
오징어미역초무침,생채·무침류,,87.0,1133.0,0.65,5.24,15.0,1.72,1,음식,산출,
오징어볶음,볶음류,200.0,120.0,403.0,4.55,9.84,10.28,4.38,10,음식,분석,가정식 분석
오징어불고기,구이류,231.8,123.0,366.0,2.76,7.2,16.4,3.24,3,음식,산출,산업체 급식
오징어산적,전·적 및 부침류,,127.0,596.0,1.14,4.5,21.72,2.47,1,음식,분석,
오징어순대,찜류,250.0,133.0,360.0,0.11,16.66,13.06,1.6,2,음식,분석,외식 레시피
오징어젓,젓갈류,10.0,60.0,2151.0,2.4,3.4,10.1,0.7,1,음식,분석,가정식 분석
오징어조림,조림류,150.0,137.0,1469.0,6.85,12.45,16.55,2.37,4,음식,분석,가정식 분석
오징어찌개,찌개 및 전골류,250.0,34.0,285.0,0.45,4.77,3.3,0.22,4,음식,분석,가정식 분석
오징어찜,찜류,166.1,56.0,113.0,0.73,2.61,8.5,1.32,1,음식,산출,외식 레시피
오징어채무침,생채·무침류,80.0,258.0,1803.0,18.71,28.41,23.6,5.53,6,음식,분석,가정식 분석
오징어채볶음,볶음류,70.0,275.0,975.0,20.03,29.77,22.04,7.57,5,음식,분석,외식 레시피
오징어채조림,조림류,50.0,240.0,1130.0,13.78,25.36,23.52,4.9,1,음식,분석,가정식 분석
오징어탕수,튀김류,105.8,158.0,248.0,3.54,13.13,8.3,7.51,4,음식,산출,산업체 급식
오징어튀김,튀김류,,173.0,390.0,1.17,,9.86,,8,음식,수집,
오징어포조림,조림류,,133.0,449.0,5.79,13.03,15.5,1.77,1,음식,산출,
오크라,채소류,,26.0,4.0,1.9,6.6,2.1,0.2,2,원재료성식품,수집,
옥돔구이,구이류,230.0,39.0,33.0,0.0,0.11,4.91,1.92,1,음식,산출,외식 레시피
옥수수,찜류,200.0,185.0,90.0,2.36,34.2,6.68,2.42,1,음식,분석,가정식 분석
옥수수 샐러드,곡류,,104.0,330.0,,22.4,3.2,0.2,1,원재료성식품,분석,
옥수수구이,구이류,80.0,140.0,185.0,3.53,13.6,4.4,7.41,2,음식,산출,외식 레시피
옥수수기름,유지류,,919.0,25.0,0.0,0.17,0.0,99.74,1,원재료성식품,분석,
옥수수기름(옥배유),식용유지류,5.0,900.0,0.0,0.0,0.0,0.0,100.0,44,가공식품,수집,표시기준 1회 섭취참고량
